"name","key_mlbam","key_bbref","key_fangraphs"
"Sean Maloney",118219,"malonse01",1008045
"Don McCormack",118592,"mccordo01",1008412
"Chris Fussell",136728,"fussech01",1004410
"John Orton",120080,"ortonjo01",1009864
"Dick Tidrow",123333,"tidrodi01",1013056
"Jason Smith",400136,"smithja05",1227
"Mac Suzuki",123010,"suzukma01",1485
"Chris Schroder",456744,"schroch01",3553
"Charles Thomas",433595,"thomach01",2962
"Danny Worth",519445,"worthda01",198
"Earl Snyder",407897,"snydeea01",1481
"Mike Smith",122434,"smithmi04",1012182
"Pat Pacillo",120154,"pacilpa01",1009935
"John Maine",429720,"mainejo01",4773
"Dan McGinn",118708,"mcginda01",1008523
"Luke Hughes",471863,"hughelu01",4898
"Pablo Sandoval",467055,"sandopa01",5409
"Brooks Kriske",621139,"kriskbr01",21189
"Rafael Palmeiro",120191,"palmera01",1266
"Ricardo Rodriguez",400156,"rodriri03",1585
"Angel Chavez",425824,"chavean02",2224
"Mark Lee",117608,"leema01",1007459
"Jim Rittwage",121242,"rittwji01",1010996
"Evan MacLane",449774,"maclaev01",5576
"John Mabry",118065,"mabryjo01",1381
"Jeff Hartsock",115578,"hartsje01",1005462
"Paul Hodgson",116011,"hodgspa01",1005889
"Rick Sutcliffe",122996,"sutclri01",1012734
"Nate Pearson",663878,"pearsna01",20160
"Paul Assenmacher",110358,"assenpa01",1000344
"Danny Darwin",113060,"darwida01",1002996
"Pat Hentgen",115797,"hentgpa01",145
"Roger Freed",114398,"freedro01",1004314
"Steve Dixon",113399,"dixonst01",1003334
"Joe Thurston",407871,"thursjo01",673
"Gary Moore",119298,"moorega01",1009107
"Marty Janzen",116495,"janzema01",1006362
"Randy Bass",110661,"bassra01",1000648
"Willy García",591994,"garciwi01",12956
"Mike Hubbard",116247,"hubbami01",1006121
"Chris Bosio",111249,"bosioch01",1001212
"Ramon Hernandez",115831,"hernara01",1005710
"Frank Tepedino",123189,"tepedfr01",1012917
"Pete Magrini",118148,"magripe01",1007975
"Jabari Blash",518466,"blashja01",11247
"Al Bumbry",111687,"bumbral01",1001649
"Brandon Kintzler",445213,"kintzbr01",9939
"Bobby Sprowl",122625,"sprowbo01",1012367
"Butch Alberts",110108,"alberbu01",1000102
"Brian Johnson",598271,"johnsbr02",14272
"Joe Palumbo",643478,"palumjo01",17035
"Tim Harikkala",115475,"harikti01",1909
"Ryan Eades",592280,"eadesry01",14808
"Greg Cadaret",111854,"cadargr01",1001810
"Hank Aguirre",110091,"aguirha01",1000087
"Josh Fields",435222,"fieldjo02",7490
"Myles Jaye",594867,"jayemy01",11769
"Victor Cruz",112908,"cruzvi01",1002845
"Trevor Enders",341316,"endertr01",1003775
"Buck Rodgers",121343,"rodgebu01",1011098
"Jeff Bennett",430831,"benneje01",1903
"Buster Narum",119657,"narumbu01",1009455
"Shane Monahan",136265,"monahsh01",1009047
"Alex Ochoa",119913,"ochoaal01",700
"Brad Arnsberg",110336,"arnsbbr01",1000323
"Clay Buchholz",453329,"buchhcl01",3543
"Doug Brocail",111492,"brocado01",551
"Javier Valentin",123609,"valenja01",759
"Ryan Roberts",440251,"roberry01",5653
"Mike Redmond",133226,"redmomi01",538
"Dave Moates",119213,"moateda01",1009019
"Hank Izquierdo",116416,"izquiha01",1006285
"Larry Bigbie",406933,"bigbila01",128
"Garry Templeton",123182,"templga01",1012909
"Lonnie Maclin",118101,"maclilo01",1007931
"Chad Fox",114354,"foxch02",684
"Adam Rosales",489267,"rosalad01",9682
"Craig Eaton",113717,"eatoncr01",1003649
"Steve Cooke",112633,"cookest01",1002570
"Paul Campbell",669294,"campbpa02",22248
"Dave McNally",118841,"mcnalda01",1008655
"Garrett Jones",434540,"jonesga02",2714
"Geoff Blum",150398,"blumge01",550
"Brent Knackert",117177,"knackbr01",1007025
"Jason Karnuth",400112,"karnuja01",1162
"Mark Brownson",136301,"brownma04",1001544
"Roy Thomas",123263,"thomaro02",1012993
"Brandon Morrow",453344,"morrobr01",9346
"Paul Abbott",110015,"abbotpa01",1061
"Alexis Infante",116387,"infanal01",1006258
"Bobby Cuellar",112916,"cuellbo01",1002851
"Daniel Stumpf",621385,"stumpda01",13780
"Brody Koerner",621259,"koernbr01",17748
"George Lombard",136601,"lombage01",101
"Paul Swingle",123060,"swingpa01",1012794
"Daniel Garcia",430162,"garcida03",1819
"Aaron Wilkerson",658792,"wilkeaa01",16904
"Terry Enyart",113864,"enyarte01",1003793
"Steve Wapnick",123909,"wapnist01",1013601
"Ron Roenicke",121373,"roeniro01",1011121
"Curt Lyons",118046,"lyonscu01",1007879
"Paul Lindblad",117778,"lindbpa01",1007614
"Mickey Hatcher",115601,"hatchmi01",1005488
"Joshua Fuentes",658069,"fuentjo01",16885
"Tom Hilgendorf",115928,"hilgeto01",1005806
"Don Rose",121452,"rosedo01",1011204
"Larry Walker",123833,"walkela01",455
"Kyle Abbott",110012,"abbotky01",1000014
"Dick Estelle",113913,"esteldi01",1003838
"Matt Maysey",118496,"maysema01",1008314
"Paul Zuvella",124789,"zuvelpa01",1014465
"Ruppert Jones",116723,"jonesru01",1006588
"Mike Cameron",111904,"camermi01",1070
"Kenshin Kawakami",499877,"kawakke01",9225
"Cesar Gutierrez",115261,"gutiece01",1005155
"Jason Gurka",543261,"gurkaja01",8007
"Terry Humphrey",116309,"humphte01",1006188
"Taylor Jungmann",543380,"jungmta01",13119
"Sean Burroughs",284568,"burrose01",1021
"Denny Neagle",119673,"neaglde01",441
"Brian Broderick",518495,"brodebr01",3773
"Matt Reynolds",519186,"reynoma02",8887
"Osmer Morales",591672,"moralos01",17133
"Greg Erardi",113872,"erardgr01",1003801
"Billy Koch",150477,"kochbi01",924
"Eddie Gamboa",543195,"gamboed01",6911
"Mario Guerrero",115221,"guerrma01",1005118
"Dick Billings",111000,"billidi01",1000968
"Iván Nova",467100,"novaiv01",1994
"Jarrett Parker",592620,"parkeja03",11624
"Bill Zepp",124758,"zeppbi01",1014431
"Yefri Pérez",570639,"perezye01",12090
"Brandon Brennan",592165,"brennbr01",13527
"Tony Abreu",473234,"abreuto01",5053
"Jesús Reyes",660875,"reyesje01",19277
"Chris Duffy",434659,"duffych01",3605
"Juan Nicasio",504379,"nicasju01",7731
"Joe Inglett",446928,"inglejo01",7254
"Jonathan Van Every",457508,"vanevjo01",3409
"Clint Sodowsky",122519,"sodowcl01",1012262
"Erick Castillo",602080,"castier01",12990
"Tom Johnson",116631,"johnsto02",1006508
"Charley Smith",122364,"smithch04",1012112
"Karl Best",110952,"bestka01",1000925
"Bobby Bonner",111203,"bonnebo01",1001173
"Kelly Wunsch",279823,"wunscke01",259
"Mike Bolsinger",502211,"bolsimi01",11137
"Yorman Bazardo",434590,"bazaryo01",3143
"Pat Ahearne",110093,"ahearpa01",1000089
"Doug Konieczny",117246,"koniedo01",1007094
"Bart Shirley",122170,"shirlba01",1011910
"Thomas Howard",116215,"howarth01",1006090
"Napoleon Calzado",430899,"calzana01",2335
"Doug Loman",117879,"lomando01",1007716
"Brian Fitzgerald",420846,"fitzgbr01",1445
"Jeff Fassero",114032,"fasseje01",279
"Rick Sofield",122521,"sofieri01",1012264
"Roger Salkeld",121635,"salkero01",1011384
"Lonnie Smith",122430,"smithlo01",1012176
"Brian Raabe",120859,"raabebr01",1010623
"Sam McConnell",430909,"mcconsa02",2355
"Eduardo Jiménez",621592,"jimened01",19642
"Tommy Watkins",435714,"watkito01",2465
"Ron Jones",116721,"jonesro02",1006587
"Mike Jorgensen",116766,"jorgemi01",1006622
"Tyler Austin",592122,"austity01",11850
"Randy Ruiz",457859,"ruizra01",2761
"Tony Gwynn",448242,"gwynnto02",6141
"Sid Bream",111410,"breamsi01",1001373
"Howard Farmer",114013,"farmeho01",1003936
"Willis Otanez",136400,"otanewi01",1009889
"Nardi Contreras",112604,"contrna01",1002548
"Dexter Fowler",451594,"fowlede01",4062
"Bob Meyer",119014,"meyerbo01",1008821
"Greg Halman",471897,"halmagr01",6617
"Adrián Beltré",134181,"beltrad01",639
"Johnny Podres",120637,"podrejo01",1010406
"Edwin Escobar",546276,"escobed02",10337
"Andres Santana",121689,"santaan01",1011437
"Manny Acosta",407924,"acostma01",8725
"Mike Pelfrey",460059,"pelfrmi01",5203
"Juan Samuel",121651,"samueju01",1011400
"Christin Stewart",621514,"stewach02",17714
"Bob Melvin",118942,"melvibo01",1008758
"Michael Coleman",112482,"colemmi01",1002429
"Mark Portugal",120690,"portuma01",1010460
"Blaine Neal",346862,"nealbl01",1468
"Mike Shannon",122057,"shannmi01",1011797
"José Martínez",500874,"martijo08",7996
"Barry Raziano",120964,"raziaba01",1010735
"Steve Mura",119533,"murast01",1009337
"Jered Weaver",450308,"weaveje02",4235
"Griffin Canning",656288,"cannigr01",19867
"Bob File",400105,"filebo01",1301
"Mark Holzemer",116116,"holzema01",1005990
"Mike Blowers",111116,"blowemi01",1001088
"Dave Magadan",118132,"magadda01",1007961
"Clay Condrey",424925,"condrcl01",1579
"Zach Putnam",474029,"putnaza01",9080
"Randy Keisler",342892,"keislra01",830
"Matt Clark",518558,"clarkma02",8793
"Alex Meyer",543542,"meyeral01",12833
"Mike Bacsik",110421,"bacsimi01",1000402
"Don Drysdale",113581,"drysddo01",1003516
"Colin Ward",123913,"wardco01",1013606
"Randy O'Neal",120014,"o'neara01",1009802
"Galen Cisco",112299,"ciscoga01",1002246
"Mariano Duncan",113620,"duncama01",1003554
"Ryan Schimpf",572114,"schimry01",9953
"Keith Drumright",113580,"drumrke01",1003515
"Daryl Sconiers",121922,"sconida01",1011670
"Kevin Brown",111554,"brownke01",642
"Kevin Pickford",150260,"pickfke01",1473
"Nerio Rodriguez",121361,"rodrine01",403
"Tom Dozier",113535,"dozieto01",1003472
"Brian Shouse",122195,"shousbr01",630
"Kent Bottenfield",111264,"botteke01",1001226
"Paul Hartzell",115580,"hartzpa01",1005467
"Joe Gaines",114520,"gainejo01",1004434
"Brad Voyles",400143,"voylebr01",1490
"Oscar Villarreal",425629,"villaos01",1654
"Jason Dubois",425650,"duboija01",1941
"Kevin Ohme",150227,"ohmeke01",1687
"Steve Jeltz",116521,"jeltzst01",1006387
"Mike Nickeas",435081,"nickemi01",7419
"Edgmer Escalona",467850,"escaled01",8574
"Chris Capuano",425626,"capuach01",1701
"Dick Baney",110528,"baneydi01",1000507
"Mark Grater",115054,"gratema01",1004959
"Matt Belisle",279571,"belisma01",1837
"Bobby Estalella",113911,"estalbo02",428
"Bill Sudakis",122926,"sudakbi01",1012668
"Jeff Kunkel",117364,"kunkeje01",1007211
"Tom Chism",112250,"chismto01",1002197
"Terry Taylor",123157,"taylote01",1012890
"Tommie Reynolds",121115,"reynoto01",1010875
"Hector Ambriz",459932,"ambrihe01",559
"Ken Griffey",115136,"griffke01",1005044
"Casey Daigle",430664,"daiglca01",1880
"Chris Saenz",430609,"saenzch01",1913
"Dave Bush",433657,"bushda01",4635
"Andy LaRoche",451188,"larocan01",6444
"Hee-Seop Choi",400292,"choihe01",270
"Devon Travis",581527,"travide01",13862
"Dustin Antolin",542884,"antoldu01",7119
"Lee Bales",110511,"balesle01",1000489
"Victor Bernal",110914,"bernavi01",1000890
"Francisco Cordero",150188,"cordefr01",1243
"Dave Nelson",119699,"nelsoda01",1009499
"Scott Holman",116098,"holmasc01",1005972
"John Castino",112120,"castijo01",1002062
"Craig Stimac",122798,"stimacr01",1012539
"Bruce Rondón",541652,"rondobr01",5766
"Bartolo Colon",112526,"colonba01",375
"Cesár Ramos",459987,"ramosce01",3357
"Henderson Alvarez",506693,"alvarhe01",5669
"Ed Yarnall",150097,"yarnaed01",1014322
"Don Wilson",124385,"wilsodo01",1014071
"Les Lancaster",117444,"lancale01",1007287
"John D'Acquisto",112985,"d'acqjo01",1002919
"Ehren Wassermann",469164,"wasseeh01",6380
"Dick Thoenen",123233,"thoendi01",1012961
"Addison Reed",592665,"reedad01",10586
"Ed Connolly",112578,"connoed02",1002526
"Adam Dunn",276055,"dunnad01",319
"Dave Schuler",121875,"schulda01",1011628
"Luis Castillo",112116,"castilu01",513
"Kim Seaman",121954,"seamaki01",1011702
"Dwayne Hosey",116165,"hoseydw01",1006039
"Ron Schueler",121874,"schuero01",1011622
"Duff Brumley",111625,"brumldu01",1001584
"Rich Nye",119874,"nyeri01",1009667
"Warren Spahn",122557,"spahnwa01",1012299
"Armando Gabino",471803,"gabinar01",3387
"Ike Blessitt",111098,"blessik01",1001070
"David Sanders",425553,"sandeda01",1693
"Arnold Leon",504186,"leonar01",5595
"Jim Hibbs",115886,"hibbsji01",1005766
"Billy Brewer",111447,"brewebi01",1001404
"Matt Macri",459425,"macrima01",7548
"Terry Burrows",111775,"burrote01",1001733
"Dion James",116476,"jamesdi01",1006349
"Randy Tomlin",123389,"tomlira01",1013111
"P. J. Walters",502208,"waltepj01",9557
"Kevin Jarvis",116496,"jarvike01",1037
"Jon Switzer",408304,"switzjo01",1786
"Brad Ziegler",446899,"zieglbr01",7293
"Roberto Hernandez",433584,"carmofa01",3273
"Shane Andrews",110262,"andresh01",1588
"Daniel Murphy",502517,"murphda08",4316
"Bill Voss",123759,"vossbi01",1013458
"Hiram Bocachica",150375,"bocachi01",1404
"Gene Richards",121148,"richage01",1010907
"Mike Dalton",113016,"daltomi01",1002952
"Roosevelt Brown",150032,"brownro02",268
"Franklin Nunez",400066,"nunezfr01",2033
"John Parrish",332292,"parrijo01",160
"Cris Carpenter",112021,"carpecr01",1001978
"Carmen Fanzone",114005,"fanzoca01",1003928
"Nate Freiman",474384,"freimna01",6582
"Jose Fernandez",150403,"fernajo01",1003998
"Mike Stanton",122681,"stantmi02",849
"Frankie Rodriguez",121355,"rodrifr02",1011106
"Rafael Soriano",400089,"soriara01",1100
"Rich Rowland",121512,"rowlari01",1011262
"Larry White",124181,"whitela01",1013884
"Jason Jones",429961,"jonesja04",1775
"Bob Dernier",113282,"dernibo01",1003220
"Joe Magrane",118146,"magrajo01",1007973
"Heath Bell",425514,"bellhe01",2080
"Rex Brothers",571521,"brothre01",9794
"Ryan Nye",119875,"nyery01",1009668
"Hector Mercado",280059,"mercahe01",960
"Tony Kubek",117343,"kubekto01",1007188
"Mike Greenwell",115108,"greenmi01",1005006
"Todd Self",446919,"selfto01",2933
"Turk Farrell",114028,"farretu01",1003950
"Henry Owens",596064,"owenshe02",13143
"Yamaico Navarro",501605,"navarya01",5665
"Pete Filson",114124,"filsope01",1004046
"Andy Dirks",543108,"dirksan01",6453
"Joe Cannon",111960,"cannojo01",1001916
"Jon Garland",279782,"garlajo01",232
"Don Wakamatsu",123798,"wakamdo01",1013496
"Bob McClure",118584,"mcclubo01",1008400
"Matt Mangini",518980,"mangima01",8051
"Joe Lovitto",117948,"lovitjo01",1007781
"Wes Littleton",452725,"littlwe01",6236
"Rico Noel",592596,"noelri02",10585
"Shingo Takatsu",430968,"takatsh01",1896
"Keith Creel",112816,"creelke01",1002758
"Chris Marrero",502029,"marrech01",2852
"Jeremy Powell",136262,"powelje01",1010490
"Joe Ferguson",114067,"fergujo01",1003990
"Troy Afenir",110083,"afenitr01",1000079
"Gary Allenson",110164,"allenga01",1000141
"Bubba Carpenter",150084,"carpebu01",1001977
"Mike Ferraro",114083,"ferrami01",1004006
"Roger Repoz",121078,"repozro01",1010841
"Manny Barreda",518435,"barrema03",10148
"Bryan Holaday",592407,"holadbr01",11287
"Ron Oester",119946,"oestero01",1009739
"Brian Dorsett",113481,"dorsebr01",1003416
"Davey Johnson",116576,"johnsda02",1006440
"Kerry Lacy",117396,"lacyke01",1007242
"Tyler Green",115095,"greenty01",1005014
"Chris Cannizzaro",111959,"cannich01",1001915
"Jeremy Walker",668683,"walkeje02",19981
"Luis Salazar",121630,"salazlu01",1011378
"Matt Blank",150397,"blankma01",1001053
"Jhonatan Solano",500207,"solanjh01",7515
"David Cone",112552,"coneda01",1680
"Dave Roberts",121277,"roberda03",1011029
"Mike Matthews",150347,"matthmi01",1170
"Brent Bowers",111290,"bowerbr01",1001252
"Chris McGuiness",573027,"mcguich01",9423
"Pete O'Brien",119903,"o'bripe03",1009700
"Marty Bystrom",111845,"bystrma01",1001802
"Cody Anderson",594736,"anderco01",12799
"Bry Nelson",408107,"nelsobr01",203
"Bill Greif",115123,"greifbi01",1005027
"Dennis Higgins",115908,"higgide01",1005788
"Donnie Murphy",430906,"murphdo01",4704
"José Torres",600526,"torrejo02",14957
"Johnny Ruffin",121546,"ruffijo01",1011295
"Jon Warden",123931,"wardejo01",1013610
"Jeff Williams",237796,"willije02",674
"Andres Thomas",123235,"thomaan01",1012962
"Kyle Hart",606996,"hartky01",19646
"Francisco Oliveras",119991,"olivefr01",1009776
"Derrek Lee",117601,"leede02",525
"Michael Saunders",459431,"saundmi01",9981
"Andrew Brackman",457581,"brackan01",2365
"Kevin Koslofski",117271,"kosloke01",1007119
"Dick Bertell",110942,"bertedi01",1000913
"Casey Blake",232694,"blakeca01",719
"Pat Putnam",120812,"putnapa01",1010577
"Rey Quinones",120851,"quinore01",1010615
"Rimp Lanier",117483,"lanieri01",1007326
"John Fulgham",114473,"fulghjo01",1004389
"Eric Nolte",119826,"nolteer01",1009621
"Bobby Ramos",120914,"ramosbo01",1010675
"Joe Dillon",434338,"dillojo02",2384
"Jacoby Ellsbury",453056,"ellsbja01",4727
"Mike Marshall",118320,"marshmi01",1008144
"Jim Hunter",116335,"hunteji01",1006203
"Travis Chick",435458,"chicktr01",4524
"Anderson Hernandez",435038,"hernaan01",3366
"Jim Brewer",111442,"breweji01",1001406
"Roberto Petagine",120451,"petagro01",8607
"Leo Rosales",449820,"rosalle01",5618
"Jake Westbrook",150414,"westbja01",412
"Donnie Hill",115933,"hilldo01",1005811
"Mike O'Berry",119887,"o'bermi01",1009680
"Willie Canate",111948,"canatwi01",1001904
"Ryan Merritt",607320,"merriry01",13688
"Rene Lachemann",117389,"lachere01",1007235
"Cy Sneed",605482,"sneedcy01",16106
"Rick Leach",117580,"leachri01",1007426
"Jesse Hickman",115897,"hickmje01",1005775
"Danny Barnes",592130,"barneda02",11388
"Justin Lehr",430680,"lehrju01",2163
"Preston Guilmet",543258,"guilmpr01",7303
"Edgar Olmos",543607,"olmosed01",10174
"Gary Cooper",112655,"coopega01",1002595
"Tom McGraw",118723,"mcgrato01",1008544
"Mike Campbell",111935,"campbmi01",1001887
"Fernando Cabrera",425507,"cabrefe01",2105
"Ed Sadowski",121611,"sadowed01",1011364
"Billy Traber",407896,"trabebi01",410
"Lucas Harrell",449173,"harrelu01",7541
"Bruce Maxwell",622194,"maxwebr01",13866
"Tom Martin",118353,"martito02",1219
"Guillermo Moscoso",446861,"moscogu01",5106
"Lance McCullers",118617,"mcculla01",1008436
"Gary Carter",112061,"cartega01",1002015
"Mike McClendon",501873,"mcclemi01",9587
"Matt Lawton",117566,"lawtoma02",390
"Cody Allen",592102,"allenco01",12183
"Ken Williams",124322,"willike02",1014013
"Chuck Knoblauch",117197,"knoblch01",609
"Juan Carlos Oviedo",434663,"nunezle01",2886
"Donovan Hand",518764,"handdo01",8728
"John Dopson",113469,"dopsojo01",1003404
"Mike Jurewicz",116794,"jurewmi01",1006652
"Guillermo Quiroz",425565,"quirogu01",7989
"Jimmy Stewart",122779,"stewaji01",1012522
"Pat Light",572990,"lightpa01",13427
"Rich Hunter",116336,"hunteri01",1006206
"Doug Adams",110051,"adamsdo01",1000050
"Richard Urena",620446,"urenari01",16411
"Humberto Arteaga",600858,"arteahu01",13595
"Danny Walton",123900,"waltoda01",1013592
"Stew Cliburn",112403,"clibust02",1002350
"Jonathan Johnson",150282,"johnsjo08",59
"Cap Peterson",120465,"peterca01",1010224
"Al Holland",116070,"hollaal01",1005947
"Doug Piatt",120534,"piattdo01",1010304
"Jason Pridie",445095,"pridija01",4611
"Paul Maholm",430904,"maholpa01",8678
"Richie Lewis",117742,"lewisri01",1007587
"Travis Ishikawa",448170,"ishiktr01",4793
"Silvio Martinez",118382,"martisi01",1008196
"Dustan Mohr",407380,"mohrdu01",744
"Juan Graterol",492802,"grateju01",5398
"Jon Jay",445055,"jayjo02",5227
"Gary Roenicke",121372,"roeniga01",1011120
"Randy McGilberry",118701,"mcgilra01",1008521
"Fernando Perez",445010,"perezfe01",7755
"Bob Hendley",115753,"hendlbo01",1005637
"Johneshwy Fargas",641561,"fargajo01",16446
"Doug Mientkiewicz",137006,"mientdo01",741
"Jack Cullen",112922,"culleja01",1002859
"Jerry Brooks",111512,"brookje01",1001474
"Tommy Medica",523265,"medicto01",11147
"Jack O'Connor",119924,"o'conja02",1009714
"Chris Reitsma",277410,"reitsch01",348
"Brian Rose",121450,"rosebr01",1011201
"Angelo Encarnacion",113844,"encaran01",1003773
"Justin Atchley",280057,"atchlju01",1000346
"Larry Murray",119590,"murrala01",1009392
"Bryn Smith",122358,"smithbr01",1012104
"Kelly Mann",118240,"mannke01",1008072
"Danny Burawa",592181,"burawda01",11397
"Tim Byrdak",136263,"byrdati01",1995
"Jim Burton",111779,"burtoji01",1001737
"Denny O'Toole",120114,"o'toode01",1009896
"Tom Runnells",121554,"runneto01",1011304
"Skip Lockwood",117858,"lockwsk01",1007696
"Elliot Johnson",471107,"johnsel02",4751
"Terry Jones",116730,"joneste02",1006596
"Bobby Ayala",110402,"ayalabo01",1000384
"Alexi Amarista",506560,"amarial01",9063
"Tony Perez",120404,"perezto01",1010188
"Vance Wilson",136300,"wilsova01",903
"Ralph Botting",111265,"bottira01",1001227
"Billy Harris",115525,"harribi04",1005399
"Butch Edge",113740,"edgebu01",1003672
"Curt Wilkerson",124266,"wilkecu01",1013951
"Phil Hennigan",115772,"henniph01",1005658
"Matt White",425665,"whitema03",1720
"Carlos Maldonado",118191,"maldoca02",1008016
"Joe Randa",120922,"randajo01",623
"Brian Roberts",406878,"roberbr01",166
"Edubray Ramos",591693,"ramosed02",16086
"Rick Williams",124334,"williri03",1014035
"Jai Miller",455687,"milleja04",5715
"Bob Christian",112268,"chrisbo01",1002208
"Shane Peterson",451089,"petersh01",7423
